Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
63,19-0724-EX1,Transfer from Department of JROTC to Phoenix Military Academy High School,Transfer needed to cadet transportation to UIC for STEM.,05261 Department of JROTC,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"532011 Accelerated Stem Program Of Study And Leadership
Development Fy19",55011 Phoenix Military Academy High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,221011 Improvement Of Instruction,"532011 Accelerated Stem Program Of Study And Leadership
Development Fy19","$1,300",
64,19-0724-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,Bridges program POs.,14060 Family & Community Engagement Office,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,300008 Community/Parent Involvement,320520 Innovative Bridge & Transition Program,14060 Family & Community Engagement Office,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),300008 Community/Parent Involvement,320520 Innovative Bridge & Transition Program,"$1,300",
65,19-0724-EX1,Transfer from Christian Affiliate Schools to Muhammad Univ,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69237 Christian Affiliate Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390014 Nonpublic Sup Counseling Services,430221 Nonpublic Inst. & Supp. Serv. - Christian,69550 Muhammad Univ,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,217662 Iasa-Nonpublic Summer,430220 Nonpublic Inst. & Supp. Serv. - Independ.,"$1,303",
66,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Maternity Bvm School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title III programs,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,69197 Maternity Bvm School,356 ELL & Bilingual Programs,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,"$1,305",
67,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Thomas Kelly High School,Approved Budget Modification,10875 Citywide Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,000044 Ctu Sustainable Schools Initiative,46181 Thomas Kelly High School,115 General Education Fund,55005 Property - Equipment,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$1,306",
68,19-0724-EX1,Transfer from Capital/Operations - City Wide to Arthur E Canty Elementary School,Funds Transfer From Award# 2019-437-00-21 To Project# 2019-22541-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,22541 Arthur E Canty Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,307",
69,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Santa Lucia School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69184 Santa Lucia School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$1,333",
70,19-0724-EX1,Transfer from Instructional Supports to Instructional Supports,Order for Chess Students,11551 Instructional Supports,115 General Education Fund,54210 Pupil Transportation,150011 Math Leagues,000000 Default Value,11551 Instructional Supports,115 General Education Fund,53205 Commodities - Supplied Food,150013 Chess Program,000000 Default Value,"$1,350",
71,19-0724-EX1,Transfer from Capital/Operations - City Wide to Thomas Hoyne Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23871-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23871 Thomas Hoyne Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$1,350",
72,19-0724-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,Back-2-school bash.,14060 Family & Community Engagement Office,115 General Education Fund,54205 Travel Expense,230010 Administrative Support,000000 Default Value,14060 Family & Community Engagement Office,115 General Education Fund,53405 Commodities - Supplies,221229 Back To School Campaign,000000 Default Value,"$1,352",
73,19-0724-EX1,Transfer from Augustus H Burley Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-22421-OLP-2 To Award# 2019-437-00-18 ; Change Reason : NA,22421 Augustus H Burley Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,"$1,385",
74,19-0724-EX1,Transfer from Capital/Operations - City Wide to Abraham Lincoln Elementary School,Funds Transfer From Award# 2019-437-00-21 To Project# 2019-24191-OAU ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,24191 Abraham Lincoln Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,390",
75,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54305 Tuition,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$1,410",
76,19-0724-EX1,Transfer from Risk Management to Risk Management,Monthly CCMSI escrow fund,12460 Risk Management,210 Workers' & Unemployment Compensation/Tort,54125 Services - Professional/Administrative,261016 Risk Management Administration,000000 Default Value,12460 Risk Management,210 Workers' & Unemployment Compensation/Tort,54535 Services - Insurance - General Liability - Claims,119025 Physical Education - Athletic Claims,000000 Default Value,"$1,411",
77,19-0724-EX1,Transfer from Capital/Operations - City Wide to Robert Nathaniel Dett Elementary School,Funds Transfer From Award# 2019-437-00-20 To Project# 2019-26031-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009513 Fs O&M Cip,000000 Default Value,26031 Robert Nathaniel Dett Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,420",
78,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to St Jane De Chantal School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69148 St Jane De Chantal School,353 Title II - Teacher Quality,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$1,425",
79,19-0724-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,Back-2-school bash.,14060 Family & Community Engagement Office,115 General Education Fund,54125 Services - Professional/Administrative,221229 Back To School Campaign,000000 Default Value,14060 Family & Community Engagement Office,115 General Education Fund,53405 Commodities - Supplies,221229 Back To School Campaign,000000 Default Value,"$1,436",
80,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles Allen Prosser Career Academy High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-53041-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,53041 Charles Allen Prosser Career Academy High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,450",
81,19-0724-EX1,Transfer from Capital/Operations - City Wide to Bronzeville Lighthouse Charter School,Funds Transfer From Award# 2017-485-00-01 To Project# 2017-66421-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253544 Child Award,000000 Default Value,66421 Bronzeville Lighthouse Charter School,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$1,455",
82,19-0724-EX1,Transfer from Department of Personalized Learning to Department of Personalized Learning,Clear year-end negatives.,10825 Department of Personalized Learning,124 School Special Income Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,070157 Cff - Silicon Valley Community Foundation,10825 Department of Personalized Learning,124 School Special Income Fund,57605 Workers Compensation,221234 Professional Develop/Curriculum Develp,070157 Cff - Silicon Valley Community Foundation,"$1,461",
83,19-0724-EX1,Transfer from Capital/Operations - City Wide to Jacqueline B Vaughn Occupational High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-49081-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,49081 Jacqueline B Vaughn Occupational High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,465",
84,19-0724-EX1,Transfer from Executive Office to Executive Office,Transfer to fund invoice pmt per dept request. ok'd per OBGM management,10710 Executive Office,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,10710 Executive Office,115 General Education Fund,53405 Commodities - Supplies,230010 Administrative Support,000000 Default Value,"$1,469",
85,19-0724-EX1,Transfer from Capital/Operations - City Wide to John Marshall Metropolitan High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-47041-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,47041 John Marshall Metropolitan High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$1,484",
86,19-0724-EX1,Transfer from Capital/Operations - City Wide to Bowen High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46491-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46491 Bowen High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$1,484",
87,19-0724-EX1,Transfer from Capital/Operations - City Wide to George Manierre Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-24311-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,24311 George Manierre Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,490",
88,19-0724-EX1,Transfer from Capital/Operations - City Wide to Josiah Pickard Elementary School,Funds Transfer From Award# 2017-485-00-01 To Project# 2018-24961-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253544 Child Award,000000 Default Value,24961 Josiah Pickard Elementary School,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$1,494",
89,19-0724-EX1,Transfer from Capital/Operations - City Wide to Mancel Talcott Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-25581-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,25581 Mancel Talcott Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,495",
