Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
63,19-1120-EX2,Transfer from Counseling and Postsecondary Advising - City Wide to Counseling and Postsecondary Advising - City Wide,Funding from FY 2019 One-Time Supplement,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,212017 548048,,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",212017 Other Govt Fnded Prjts-Guidnce,548048 Trio - Talent Search Fy20,"$1,400","Other Govt Fnded Prjts-Guidnce
Trio - Talent Search Fy20"
64,19-1120-EX2,Transfer from Pathways in Education- Ashburn to Education General - City Wide,EXPIRED GRANT - Transfer funding to 356 contingency.,65018 Pathways in Education- Ashburn,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490942 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,435",
65,19-1120-EX2,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,54205 Travel Expense,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic","$1,440",
66,19-1120-EX2,Transfer from Student Support and Engagement to Luther Burbank Elementary School,Burbank K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22401 Luther Burbank Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,441",
67,19-1120-EX2,Transfer from Student Support and Engagement to Marvin Camras Elementary School,Camras K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22691 Marvin Camras Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,441",
68,19-1120-EX2,Transfer from Student Support and Engagement to William G Hibbard Elementary School,Hibbard K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23801 William G Hibbard Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,441",
69,19-1120-EX2,Transfer from Student Support and Engagement to Portage Park Elementary School,Portage Park K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25011 Portage Park Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,441",
70,19-1120-EX2,Transfer from Student Support and Engagement to Arthur E Canty Elementary School,Canty K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22541 Arthur E Canty Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,441",
71,19-1120-EX2,Transfer from Student Support and Engagement to Mary Gage Peterson Elementary School,Peterson K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24941 Mary Gage Peterson Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,441",
72,19-1120-EX2,Transfer from Capital/Operations - City Wide to William Howard Taft High School,Funds Transfer From Award# 2015-427-00-03 To Project# 2018-46311-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,46311 William Howard Taft High School,427 CIP Series 2016B,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,"$1,443",
73,19-1120-EX2,Transfer from Grant Funded Programs Office - City Wide to St. Monica School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic",69206 St. Monica School,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic","$1,446",
74,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Oscar DePriest Elementary School,FY20 SCS School Year Allocation,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 000044,,26631 Oscar DePriest Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$1,448","Community School Initiative
Ctu Sustainable Schools Initiative"
75,19-1120-EX2,Transfer from Early College and Career - City Wide to David G Farragut Career Academy High School,CTE pre-law program equipment per Nicole Sabatino,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322024 Career & Technical Educ. Improvement Grant (Ctei)
Fy20",53091 David G Farragut Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,113096 Cte Law And Public Safety,"322024 Career & Technical Educ. Improvement Grant (Ctei)
Fy20","$1,453",
76,19-1120-EX2,Transfer from Pension & Liability Insurance - City Wide to James Wadsworth Elementary School,Transfer to clear insufficient funds check in June FY19 period,12470 Pension & Liability Insurance - City Wide,115 General Education Fund,57305 Hospitalization & Dental Insurance - Employer,009526 All Other,000000 Default Value,25711 James Wadsworth Elementary School,115 General Education Fund,56105 Services - Repair Contracts,119035 Other Instruction Purposes - Miscellaneous,000575 Student Based Budgeting,"$1,454",
77,19-1120-EX2,Transfer from Noble - Butler College Prep to Education General - City Wide,EXPIRED GRANT - Transfer funding to 356 contingency.,66576 Noble - Butler College Prep,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221001 School Instructional Support Services,490942 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,456",
78,19-1120-EX2,Transfer from Grant Funded Programs Office - City Wide to Mount Carmel High School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic",69391 Mount Carmel High School,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic","$1,462",
79,19-1120-EX2,Transfer from Youth Connection Charter School (YCCS) to Acero Charter Schools - Carlos Fuentes,Transfer funds required to process FY19 IL-Empower charter reimbursement requests.,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,211001 Attendance & Social Work,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,66393 Acero Charter Schools - Carlos Fuentes,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,211001 Attendance & Social Work,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,"$1,475",
80,19-1120-EX2,Transfer from Capital/Operations - City Wide to Franklin Elementary Fine Arts Center,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-29081-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,29081 Franklin Elementary Fine Arts Center,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,495",
81,19-1120-EX2,Transfer from Counseling and Postsecondary Advising - City Wide to Counseling and Postsecondary Advising - City Wide,Funding from FY 2019 One-Time Supplement,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,212017 Other Govt Fnded Prjts-Guidnce,548048 Trio - Talent Search Fy20,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53307 Commodities: Software Licenses (Instructional),212017 Other Govt Fnded Prjts-Guidnce,548048 Trio - Talent Search Fy20,"$1,500",
82,19-1120-EX2,Transfer from Department of JROTC to Department of JROTC,Transfer needed to support the Citywide Military Ball.,05261 Department of JROTC,115 General Education Fund,57940 Miscellaneous Charges,221227 Curriculum Development,000000 Default Value,05261 Department of JROTC,115 General Education Fund,54125 Services - Professional/Administrative,221227 Curriculum Development,000000 Default Value,"$1,500",
83,19-1120-EX2,Transfer from Early College and Career - City Wide to Stephen T Mather High School,software for CTE allied health program per Sabron Russ,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,46241 Stephen T Mather High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),148001 Allied Health,474567 Special Student Needs-C. Perkins Fy20,"$1,500",
84,19-1120-EX2,Transfer from Assessment to Assessment,Transfer of funds to offset negative budget line.,11210 Assessment,115 General Education Fund,54125 Services - Professional/Administrative,223013 Assessments/Standards,000000 Default Value,11210 Assessment,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,547",
85,19-1120-EX2,Transfer from Capital/Operations - City Wide to George Manierre Elementary School,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-24311-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,24311 George Manierre Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,550",
86,19-1120-EX2,Transfer from Fort Dearborn Elementary School to Citywide Student Support and Engagement,Aligning to approved Grant Budget,23241 Fort Dearborn Elementary School,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$1,559",
87,19-1120-EX2,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494071,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494072 Title Iia - Other Private Supplementary Servc.,"$1,600","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
