Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
63,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to Stephen T Mather High School","Vendor to provide and replace Outside Air Temp. Sensor for BAS System. Cannot properly maintain Heating water temperature.
Quote attached. Maximo CPS-7996955",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,46241 Stephen T Mather High School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$1,082",
64,18-0523-EX1,Transfer from Capital/Operations - City Wide to Walter Payton College Preparatory High School,Funds Transfer From Award# 2017-436-00-09 To Project# 2014-70020-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,000017 Tif Capital,70020 Walter Payton College Preparatory High School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009531 Additions,000017 Tif Capital,"$1,087",
65,18-0523-EX1,Transfer from Diverse Learner Pupil Personnel Services to Diverse Learner Pupil Personnel Services,Reimbursement from overdrawn salvage funds in the system.,11672 Diverse Learner Pupil Personnel Services,114 Special Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000000 Default Value,11672 Diverse Learner Pupil Personnel Services,114 Special Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,088",
66,18-0523-EX1,Transfer from Diverse Learner Related Services Providers - City Wide to Diverse Learner Related Services Providers - City Wide,Reimbursement from overdrawn salvage funds in the system.,11675 Diverse Learner Related Services Providers - City Wide,114,51100,419001 000000,,"11675 Diverse Learner Related Services Providers - City
Wide",114 Special Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,094","Special Education Fund
Teacher Salaries - Regular
Payroll Salvage
Default Value"
67,18-0523-EX1,"
Transfer from Diverse Learner Related Services Providers - City Wide to Diverse Learner Related Services Providers - City Wide",Reimbursement from overdrawn salvage funds in the system.,11675 Diverse Learner Related Services Providers - City Wide,114,51100,419001 000000,,"11675 Diverse Learner Related Services Providers - City
Wide",114 Special Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,095","Special Education Fund
Teacher Salaries - Regular
Payroll Salvage
Default Value"
68,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Skinner North,"Furnish and install on 1st flr. elevator key switch and elevator call button per attached quote totaling $ 1096.68 MAXIMO WO#
7707579",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,22591 Skinner North,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$1,097",
69,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Foster Park Elementary School,CPS 7980970 Sinks in kitchen and two janitor closet backing up. Provide material and labor to clear sinks of debris,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,23261 Foster Park Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,100",
70,18-0523-EX1,"Transfer from Facility Opers & Maint - City Wide to George B Swift Elementary Specialty School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value","Transfer To:
25571 George B Swift Elementary Specialty School
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value",,,,,,,,,,,"$1,103","17
"
71,18-0523-EX1,"
Transfer from Independent Schools Of Chicago to Providence-St Mel High School",Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,70140 Independent Schools Of Chicago,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,69395 Providence-St Mel High School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,"$1,105",
72,18-0523-EX1,Transfer from Office of Catholic Schools to F Xavier School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA EC programs,69510 Office of Catholic Schools,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370015 Federal - Idea Nonpublic (Catholic),460022 Preschool Incentive Grant,69028 F Xavier School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),460022 Preschool Incentive Grant,"$1,105",
73,18-0523-EX1,Transfer from Independent Schools Of Chicago to F Xavier School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,70140 Independent Schools Of Chicago,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,69028 F Xavier School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,"$1,105",
74,18-0523-EX1,Transfer from Independent Schools Of Chicago to F Xavier School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,70140 Independent Schools Of Chicago,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,69028 F Xavier School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,"$1,105",
75,18-0523-EX1,Transfer from Louis Nettelhorst Elementary School to Education General - City Wide,Transferring leftover FY18 EL software funds into contingency,24661 Louis Nettelhorst Elementary School,356 ELL & Bilingual Programs,53307 Commodities: Software Licenses (Instructional),180040 English Language Learner (Ell/Lep) Programs,490939 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$1,111",
76,18-0523-EX1,"
Transfer from Counseling and Postsecondary Advising to Counseling and Postsecondary Advising",Reimbursement from overdrawn salvage funds in the system.,10850 Counseling and Postsecondary Advising,115 General Education Fund,57305 Hospitalization & Dental Insurance - Employer,419001 Payroll Salvage,000000 Default Value,10850 Counseling and Postsecondary Advising,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,113",
77,18-0523-EX1,Transfer from Counseling and Postsecondary Advising to Counseling and Postsecondary Advising,Reimbursement from overdrawn salvage funds in the system.,10850 Counseling and Postsecondary Advising,115 General Education Fund,57305 Hospitalization & Dental Insurance - Employer,419001 Payroll Salvage,000000 Default Value,10850 Counseling and Postsecondary Advising,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,124",
78,18-0523-EX1,"Transfer from Facility Opers & Maint - City Wide to Austin Multiplex
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value","Transfer To:
66511 Austin Multiplex
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value",,,,,,,,,,,"$1,128",
79,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Education General - City Wide,Reverse Robeson move transfer,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,12670 Education General - City Wide,115 General Education Fund,57915 Miscellaneous - Contingent Projects,254101 Asset Management,000000 Default Value,"$1,131",
80,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Marie Sklodowska Curie Metropolitan High School,Replace door glass in 4 stairway doors (Gang graffiti acid etched) Maximo # CPS-7992463,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,144","19
"
81,18-0523-EX1,"
Transfer from Student Support and Engagement to Charles S Brownell Elementary School",Brownell K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,22361 Charles S Brownell Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$1,147",
82,18-0523-EX1,"Transfer from Facility Opers & Maint - City Wide to Spencer Technology Academy
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value","Transfer To:
25441 Spencer Technology Academy
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value",,,,,,,,,,,"$1,154",
83,18-0523-EX1,Transfer from Lincoln Park High School to Charles P Steinmetz College Preparatory HS,NSF Fixes,46321 Lincoln Park High School,427 CIP Series 2016B,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,46291 Charles P Steinmetz College Preparatory HS,427 CIP Series 2016B,54125 Services - Professional/Administrative,253526 Interior Renovation,000000 Default Value,"$1,178",
84,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Edward Beasley Elementary Magnet Academic Center,Replace 2HP motor & pulley serving Exhaust Fan # 6. Maximo WO#: CPS - 7997215,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29321 Edward Beasley Elementary Magnet Academic Center,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,189","20
"
85,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to Edmond Burke Elementary School","install 120 volt 20 amp circuit for Vending machine.
CPS 7978347",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,22411 Edmond Burke Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
86,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Ronald E McNair Elementary School,"leaking fitting on domestic hot water tank need to be replace .(3)2x3/4 tee's (2)3/4 female adapters (2)2""dielectric unions
(1)2""x1"" tee (2)1""90 (2)2""90 (2)2""tee (2)3/4 90 (1)3/4 coupling (2)2"" slip coupling PRICE $1,200.00",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,26301 Ronald E McNair Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$1,200",
87,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Edward Beasley Elementary Magnet Academic Center,"Furnish labor and materials for the electrical installation of (1) 120v
outlet for TV monitor. Wiremold will be used as the raceway.",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29321 Edward Beasley Elementary Magnet Academic Center,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
