Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
61,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Bridgescape Academy Humboldt Park,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,65020 Bridgescape Academy Humboldt Park,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$1,456",
62,19-1211-EX1,Transfer from Capital/Operations - City Wide to Dr Jorge Prieto Math and Science,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-22581-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,22581 Dr Jorge Prieto Math and Science,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$1,475",
63,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Resurrection High School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic",69398 Resurrection High School,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic","$1,498",
64,19-1211-EX1,Transfer from Roger C Sullivan High School to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,46301 Roger C Sullivan High School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,119010 Other Instructional Programs,433134 Il-Empower (Cohort 19 - Grant 4) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,500",
65,19-1211-EX1,Transfer from Talent Office to Talent Office,PO for an online platform of Educational content.,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,262005 Educator Effectiveness,"542134 Distributed Leadership In Opportunity School (Dlos)
Fy20",11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,262005 Educator Effectiveness,"542134 Distributed Leadership In Opportunity School (Dlos)
Fy20","$1,500",
66,19-1211-EX1,Transfer from Arts to Information & Technology Services,"Board Phone for new Manager of Student Programs, Melisa Rutkelis.",10890 Arts,115 General Education Fund,54125 Services - Professional/Administrative,113034 Performing & Creative Arts,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,"$1,500",
67,19-1211-EX1,Transfer from Department of JROTC to Bowen High School,Transfer needed for Bowen JROTC shirts.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,46491 Bowen High School,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$1,508",
68,19-1211-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,CTE Chicago Builds Welding Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,144603 Cte- Construction,474567 Special Student Needs-C. Perkins Fy20,"$1,514",
69,19-1211-EX1,Transfer from Network 4 to Network 4,Budget transfer to benefit pointer line to cover benefits to open up a sub bucket for professional development.,02441 Network 4,115 General Education Fund,57940 Miscellaneous Charges,221080 Aio - Improvement Of Instruction,000000 Default Value,02441 Network 4,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,517",
70,19-1211-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,CTE Equipment Move,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,56105 Services - Repair Contracts,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,"$1,520",
71,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to St Thomas Of Canterbury School,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69288 St Thomas Of Canterbury School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,217662 Iasa-Nonpublic Summer,430235 Nonpublic Inst. & Supp. Serv. - Catholic,"$1,541",
72,19-1211-EX1,Transfer from Early College and Career - City Wide to Percy L Julian High School,Transfer funds for student transportation,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322024 Career & Technical Educ. Improvement Grant (Ctei)
Fy20",46401 Percy L Julian High School,369 Title I - School Improvement Carl Perkins,54210 Pupil Transportation,212040 Elementary Career Development,"322024 Career & Technical Educ. Improvement Grant (Ctei)
Fy20","$1,560",
73,19-1211-EX1,Transfer from Computer Science to Computer Science,Transfer to spend down grant - Tuition,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,210052 Computer Science For All Fy19,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",54305 Tuition,221234 Professional Develop/Curriculum Develp,210052 Computer Science For All Fy19,"$1,600",
74,19-1211-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Transfer of funds for bucket to replace 553428,10813 Social Science & Civic Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,390003 Service Learning,409427 Calumet Is My Back Yard Cimby 19-20,10813 Social Science & Civic Engagement,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,409427 Calumet Is My Back Yard Cimby 19-20,"$1,611",
75,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic","$1,611",
76,19-1211-EX1,Transfer from Department of JROTC to Charles P Steinmetz College Preparatory HS,"Transfer needed for uniform items, Archs, and cords.",05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,46291 Charles P Steinmetz College Preparatory HS,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$1,624",
77,19-1211-EX1,Transfer from YCCS-Jane Addams Alternative HS to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66618 YCCS-Jane Addams Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,624",
78,19-1211-EX1,Transfer from Nutrition Support Services - City Wide to Nutrition Support Services - City Wide,School lunch related expenses.,12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,55005 Property - Equipment,256009 Food Service,000000 Default Value,12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,54560 Delivery Service,256009 Food Service,000000 Default Value,"$1,650",
79,19-1211-EX1,Transfer from Pre-K - 12 Curriculum to Little Village Multiplex,Transfer of funds for space rental for Battle of the Books Annual Event per K. Thorstenson.,10814 Pre-K - 12 Curriculum,115 General Education Fund,57705 Services - Space Rental,221220 Library Automation,000000 Default Value,49121 Little Village Multiplex,115 General Education Fund,57705 Services - Space Rental,221220 Library Automation,000901 Other Gen Ed Funded Programs,"$1,650",
80,19-1211-EX1,Transfer from YCCS- McKinley Lakeside Leadership HS to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66107 YCCS- McKinley Lakeside Leadership HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,677",
81,19-1211-EX1,Transfer from Walter Payton College Preparatory High School to Education General - City Wide,Sweeping Funds for Fund 124 Reimbursable Funds,70020 Walter Payton College Preparatory High School,124 School Special Income Fund,51330 Benefits Pointer,290001 General Salary S Bkt,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$1,693",
82,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 440047,,69510 Office of Catholic Schools,358 Title IV,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic","$1,700","Federal - Nonpublic Inst (Catholic)
Title Iv, Part A - Nonpublic"
83,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Ida Crown Jewish Academy,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69361 Ida Crown Jewish Academy,332 NCLB Title I Regular Fund,54130 Services - Non Professional,300013 Non-Public Professional Development,430239 Nonpublic Inst. & Supp. Serv. - Jewish,"$1,700",
84,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Lubavitch Girls High School,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69039 Lubavitch Girls High School,332 NCLB Title I Regular Fund,54130 Services - Non Professional,300013 Non-Public Professional Development,430239 Nonpublic Inst. & Supp. Serv. - Jewish,"$1,700",
85,19-1211-EX1,Transfer from Student Support and Engagement to Parkside Elementary Community Academy,Parkside K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,31201 Parkside Elementary Community Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$1,712",
86,19-1211-EX1,Transfer from Student Support and Engagement to Henry H Nash Elementary School,Nash R K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,000000 Default Value,24641 Henry H Nash Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,712",
