Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
69,18-0425-EX1,Transfer from Jensen Elementary Scholastic Academy to Early Childhood Development - City Wide,Consolidation of budget lines.,29341 Jensen Elementary Scholastic Academy,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,032",
70,18-0425-EX1,Transfer from Charles Sumner Math & Science Community Acad ES to Early Childhood Development - City Wide,Consolidation of budget lines.,31221 Charles Sumner Math & Science Community Acad ES,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,034",
71,18-0425-EX1,Transfer from Brighton Park Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,26451 Brighton Park Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,034",
72,18-0425-EX1,Transfer from Brian Piccolo Elementary Specialty School to Early Childhood Development - City Wide,Consolidation of budget lines.,24781 Brian Piccolo Elementary Specialty School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,034",
73,18-0425-EX1,Transfer from Charles W Earle Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23031 Charles W Earle Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,034",
74,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Henry D Lloyd Elementary School,Test wall in room 309,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,24221 Henry D Lloyd Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$1,044",
75,18-0425-EX1,Transfer from John B Murphy Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,24621 John B Murphy Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,049",
76,18-0425-EX1,Transfer from Edward K Ellington Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23101 Edward K Ellington Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,058",
77,18-0425-EX1,Transfer from James Otis Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,24791 James Otis Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,058",
78,18-0425-EX1,Transfer from Mary Gage Peterson Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,24941 Mary Gage Peterson Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,058",
79,18-0425-EX1,Transfer from Charles R Darwin Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,22881 Charles R Darwin Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,062",
80,18-0425-EX1,Transfer from Julia Ward Howe Elementary School of Excellence to Early Childhood Development - City Wide,Consolidation of budget lines.,23851 Julia Ward Howe Elementary School of Excellence,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,063",
81,18-0425-EX1,Transfer from Ronald E McNair Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,26301 Ronald E McNair Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,063",
82,18-0425-EX1,Transfer from Velma F Thomas Early Childhood Center to Early Childhood Development - City Wide,Consolidation of budget lines.,26891 Velma F Thomas Early Childhood Center,362 Early Childhood Development,51100 Teacher Salaries - Regular,300006 Early Childhood - Community Services,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,063",
83,18-0425-EX1,Transfer from John H Hamline Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23511 John H Hamline Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,063",
84,18-0425-EX1,Transfer from Charles G Hammond Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23531 Charles G Hammond Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,063",
85,18-0425-EX1,Transfer from Josefa Ortiz De Dominguez Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23411 Josefa Ortiz De Dominguez Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,064",
86,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Consolidation of budget lines.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,"57135 Pensions - Employee, Teacher",227924 Early Childhood - Improvement Of Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,067",
87,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,print business cards,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53405 Commodities - Supplies,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,54520 Services - Printing,111048 Early Childhood 3-4,376665 State Preschool For All Age 3-5 Fy18,"$1,069",
88,18-0425-EX1,Transfer from Early Childhood Development to Early Childhood Development - City Wide,Consolidation of budget lines.,11360 Early Childhood Development,362 Early Childhood Development,"57105 Pensions - Employer, Teacher",227924 Early Childhood - Improvement Of Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,070",
89,18-0425-EX1,Transfer from Diverse Learner Pupil Personnel Services to Early Childhood Development - City Wide,Consolidation of budget lines.,11672 Diverse Learner Pupil Personnel Services,362 Early Childhood Development,"57135 Pensions - Employee, Teacher",111048 Early Childhood 3-4,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,072",
90,18-0425-EX1,Transfer from Office of Catholic Schools to St Gabriel School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390007 Nonpublic Community Parent Involvement,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69109 St Gabriel School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390007 Nonpublic Community Parent Involvement,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$1,072",
91,18-0425-EX1,Transfer from Calmeca Academy of Fine Arts and Dual Language to Early Childhood Development - City Wide,Consolidation of budget lines.,26821 Calmeca Academy of Fine Arts and Dual Language,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,072",
92,18-0425-EX1,Transfer from Johann W von Goethe Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23341 Johann W von Goethe Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,073",
93,18-0425-EX1,"Transfer from Facility Opers & Maint - City Wide to Paul Cuffe Math-Science Technology Academy ES
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value","Transfer To:
23881 Paul Cuffe Math-Science Technology Academy ES
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value",,,,,,,,,,,"$1,075",
94,18-0425-EX1,Transfer from Office of Catholic Schools to St Angela School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390007 Nonpublic Community Parent Involvement,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69037 St Angela School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390007 Nonpublic Community Parent Involvement,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$1,075",
