Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
58,18-0926-EX1,"Transfer from Facility Opers & Maint - City Wide to Hyde Park Academy High School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value","Transfer To:
46171 Hyde Park Academy High School
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value",,,,,,,,,,,"$1,189",
59,18-0926-EX1,Transfer from Early College and Career - City Wide to William J Bogan High School,Certifications for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46041 William J Bogan High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,195",
60,18-0926-EX1,Transfer from Early College and Career - City Wide to Percy L Julian High School,Certifications for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46401 Percy L Julian High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,195",
61,18-0926-EX1,Transfer from Early College and Career - City Wide to Thomas Kelly High School,Certifications for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 322023,,46181 Thomas Kelly High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,195","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
62,18-0926-EX1,Transfer from Early College and Career - City Wide to Al Raby High School,Certifications for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 322023,,46471 Al Raby High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,195","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
63,18-0926-EX1,Transfer from Early College and Career - City Wide to Carl Schurz High School,Certifications for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 322023,,46281 Carl Schurz High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,195","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
64,18-0926-EX1,Transfer from Early College and Career - City Wide to South Shore Intl College Prep High School,Certifications for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 322023,,46631 South Shore Intl College Prep High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,195","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
65,18-0926-EX1,Transfer from Early College and Career - City Wide to William Howard Taft High School,Certifications for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 322023,,46311 William Howard Taft High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,195","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
66,18-0926-EX1,Transfer from Facility Opers & Maint - City Wide to William H Ray Elementary School,"FURNISH LABOR AND MATERIAL REPLACE DAMAGED FLOOR BOARDS IN AUDITORIUM 7X1 AREA AND 4X2 AREA ,PREP
,CUT ,STAIN ,AND POLYURETHANE @1200.00",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,25071 William H Ray Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
67,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Travel expenses,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53405 Commodities - Supplies,111048 Early Childhood 3-4,510225 Headstart-Child Development,11385 Early Childhood Development - City Wide,362 Early Childhood Development,54205 Travel Expense,230010 Administrative Support,510225 Headstart-Child Development,"$1,200",
68,18-0926-EX1,Transfer from Facility Opers & Maint - City Wide to Bronzeville Lighthouse Charter School,"Landscaping work to include removal of weeds trimming grass and bushes and overall cleanup of area. Includes cost of subsequent
visit. Max 5882300",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,66421 Bronzeville Lighthouse Charter School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
69,18-0926-EX1,Transfer from South Shore Intl College Prep High School to Capital/Operations - City Wide,Funds Transfer From Project# 2016-46631-STR To Award# 2016-427-00-18 ; Change Reason : NA,46631 South Shore Intl College Prep High School,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,"$1,200",
70,18-0926-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),494064 Title Iia - Other Private Supplementary Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54130 Services - Non Professional,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$1,200",
71,18-0926-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,Student Transportation for CTE Cosmetology program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54210 Pupil Transportation,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,54210 Pupil Transportation,140225 Cosmetology,474566 Special Student Needs-C. Perkins Fy19,"$1,200",
72,18-0926-EX1,Transfer from Early College and Career - City Wide to Paul Laurence Dunbar Career Academy High School,Student Transportation for CTE Academy Coordinator,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,212040 Elementary Career Development,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53021 Paul Laurence Dunbar Career Academy High School,369 Title I - School Improvement Carl Perkins,54210 Pupil Transportation,212040 Elementary Career Development,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,200",
73,18-0926-EX1,"Transfer from Facility Opers & Maint - City Wide to John J Pershing Elementary Humanities Magnet
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value","Transfer To:
29251 John J Pershing Elementary Humanities Magnet
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value",,,,,,,,,,,"$1,200",
74,18-0926-EX1,Transfer from Capital/Operations - City Wide to Foster Park Elementary School,Funds Transfer From Award# 2017-427-00-26 To Project# 2019-23261-SLK-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,23261 Foster Park Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,200",
75,18-0926-EX1,Transfer from Grant Funded Programs Office - City Wide to Lawrence Hall Youth Services,Transfer funds to process approved purchase order requests for Neglected Programs,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57940 Miscellaneous Charges,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,69048 Lawrence Hall Youth Services,334 NCLB Title 1 - Neglected & Delinquent,53405 Commodities - Supplies,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,"$1,209",
76,18-0926-EX1,Transfer from Early College and Career - City Wide to Stephen T Mather High School,Workbooks for CTE Pre-Law program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46241 Stephen T Mather High School,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),113096 Cte Law And Public Safety,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,215",
77,18-0926-EX1,Transfer from Early College and Career - City Wide to Stephen T Mather High School,Workbooks for CTE LOCAL Pre-Law program,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,113096 Cte Law And Public Safety,000389 Cte Programs,46241 Stephen T Mather High School,115 General Education Fund,53305 Instructional Materials (Non-Digital),113096 Cte Law And Public Safety,000389 Cte Programs,"$1,215",
78,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Talman Elementary School,CSI Grant - pupil transportation,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,442171 21st Century Community Learning Centers Fy19,26781 Talman Elementary School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,253831 Bus Svc-Field Trips-Reg,442171 21st Century Community Learning Centers Fy19,"$1,225",
79,18-0926-EX1,Transfer from Early College and Career - City Wide to Benito Juarez Community Academy High School,Workbooks for CTE Medical Health program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46421 Benito Juarez Community Academy High School,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),148002 Medical Health Career Academy,474566 Special Student Needs-C. Perkins Fy19,"$1,232",
80,18-0926-EX1,Transfer from Early College and Career - City Wide to Theodore Roosevelt High School,Workbooks for CTE Medical Health program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46271 Theodore Roosevelt High School,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),148002 Medical Health Career Academy,474566 Special Student Needs-C. Perkins Fy19,"$1,232",
