Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
61,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,57405 Medicare,300006 Early Childhood - Community Services,376669 State Preschool For All Age 3-5 Fy19,"$1,302",
62,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54205 Travel Expense,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$1,304",
63,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$1,312",
64,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,51100 Teacher Salaries - Regular,300006 Early Childhood - Community Services,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$1,323",
65,19-0123-EX1,Transfer from Pathways in Education- Brighton Park to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66801 Pathways in Education- Brighton Park,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,333",
66,19-0123-EX1,Transfer from North Lawndale College Prep - Collins to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66092 North Lawndale College Prep - Collins,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,333",
67,19-0123-EX1,Transfer from Network 8 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02481 Network 8,367 Title I - Comprehensive School Reform,"57135 Pensions - Employee, Teacher",221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,345",
68,19-0123-EX1,"
Transfer from Network 10 to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02501 Network 10,367 Title I - Comprehensive School Reform,"57135 Pensions - Employee, Teacher",221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,345",
69,19-0123-EX1,Transfer from Network 13 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02531 Network 13,367 Title I - Comprehensive School Reform,"57135 Pensions - Employee, Teacher",221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,345",
70,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to F Xavier School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69028 F Xavier School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$1,350",
71,19-0123-EX1,Transfer from Early Childhood Development - City Wide to William P Nixon Elementary School,Transfer funds to clear negative.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,24681 William P Nixon Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,350",
72,19-0123-EX1,Transfer from KIPP Ascend Charter School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66261 KIPP Ascend Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,350","16
"
73,19-0123-EX1,"
Transfer from Namaste Charter School to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66271 Namaste Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,371",
74,19-0123-EX1,Transfer from Education General - City Wide to Network 4,Adjustment for non-union COLA 2019,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000000 Default Value,02441 Network 4,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,371",
75,19-0123-EX1,Transfer from Network 8 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02481 Network 8,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,119029 Ctu Instr. Supplies - Individual Teachers,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,375",
76,19-0123-EX1,Transfer from North Lawndale College Prep - Christiana to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66091 North Lawndale College Prep - Christiana,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,384",
77,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Lutheran Education Foundation,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69336 Lutheran Education Foundation,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,221022 Federal - Nonpublic Inst (Lutheran),494068 Title Iia - Other Private Supplementary Servc.,"$1,385",
78,19-0123-EX1,"
Transfer from Namaste Charter School to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66271 Namaste Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,394",
79,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54130 Services - Non Professional,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$1,430",
80,19-0123-EX1,Transfer from Capital/Operations - City Wide to Hannah G Solomon Elementary School,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-25431-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25431 Hannah G Solomon Elementary School,486 CIT Bond Fund,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$1,438",
81,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Associated Talmud Torah Of,Chicago,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69530 Associated Talmud Torah Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$1,438",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs
82,19-0123-EX1,Transfer from Capital/Operations - City Wide to Southside Occupational Academy High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-49031-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,49031 Southside Occupational Academy High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,449","18
"
83,19-0123-EX1,"
Transfer from Capital/Operations - City Wide to Peter Cooper Elementary Dual Language Academy",Funds Transfer From Award# 2019-437-00-16 To Project# 2019-22831-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22831 Peter Cooper Elementary Dual Language Academy,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,450",
84,19-0123-EX1,Transfer from Chicago Virtual Charter School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66481 Chicago Virtual Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,459",
85,19-0123-EX1,Transfer from De La Salle Institute B to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,69363 De La Salle Institute B,358 Title IV,54305 Tuition,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic",12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,472",
