Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
50,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to George Washington Carver Military Academy HS,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,46381 George Washington Carver Military Academy HS,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,100",
51,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to George Washington Carver Military Academy HS,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46381 George Washington Carver Military Academy HS,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,100",
52,19-0828-EX1,Transfer from Title I and School Improvement Programs to Laura S Ward Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19
Amount: $1,100","Transfer To:
24991 Laura S Ward Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,,
53,19-0828-EX1,Transfer from Title I and School Improvement Programs to Robert A Black Magnet Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19","Transfer To:
29381 Robert A Black Magnet Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,"$1,100",
54,19-0828-EX1,Transfer from Title I and School Improvement Programs to Helge A Haugan Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433135","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 5) Fy19",,,,,,23591 Helge A Haugan Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433135 Il-Empower (Cohort 19 - Grant 5) Fy19,"$1,100",
55,19-0828-EX1,"Transfer from Magnet, Gifted and IB Programs to Claremont Academy Elementary School",Transfer of funds to increase bucket 559708,"10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,233015 Magnet School Program,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19",31301 Claremont Academy Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19","$1,100",
56,19-0828-EX1,Transfer from Henry O Tanner Elementary School to Information & Technology Services,RITM0272968 budget transfer request for Installation of new phones in various classrooms SCTASK0282409 RITM0271738,26281 Henry O Tanner Elementary School,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000575 Student Based Budgeting,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000575 Student Based Budgeting,"$1,105",
57,19-0828-EX1,Transfer from Arts to Education General - City Wide,Sweep of overallocated sub coverage funds,10890 Arts,332 NCLB Title I Regular Fund,51330 Benefits Pointer,290001 General Salary S Bkt,430240 Title I - District Initiatives,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,116",
58,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Richard T Crane Medical Preparatory HS,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46641 Richard T Crane Medical Preparatory HS,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,125",
59,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to David G Farragut Career Academy High School,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,53091 David G Farragut Career Academy High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,125",
60,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Percy L Julian High School,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46401 Percy L Julian High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,125",
61,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Dr Martin Luther King Jr College Prep HS,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46371 Dr Martin Luther King Jr College Prep HS,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,125",
62,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Marine Leadership Academy at Ames,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,41111 Marine Leadership Academy at Ames,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,125",
63,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Wendell Phillips Academy High School,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46261 Wendell Phillips Academy High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,125",
64,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Neal F Simeon Career Academy High School,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,53061 Neal F Simeon Career Academy High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,125",
65,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Louisa May Alcott College Preparatory ES,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,22041 Louisa May Alcott College Preparatory ES,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,125",
66,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to William J Bogan High School,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,46041 William J Bogan High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,125",
67,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Michele Clark Academic Prep Magnet High School,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,41051 Michele Clark Academic Prep Magnet High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,125",
68,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Collins Academy High School,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,49131 Collins Academy High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,125",
69,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Richard T Crane Medical Preparatory HS,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,46641 Richard T Crane Medical Preparatory HS,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,125",
