Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
59,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Daystar School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69566 Daystar School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370012 Federal - Idea Nonpublic (Christian),462072 Lea Flowthru Instruction - Nonpublic,"$1,050",
60,18-1024-EX1,Transfer from Lazaro Cardenas Elementary School to Education General - City Wide,Transfer available funding to contingency.,24051 Lazaro Cardenas Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,052",
61,18-1024-EX1,Transfer from Edmond Burke Elementary School to Education General - City Wide,Transfer available funding to contingency.,22411 Edmond Burke Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,061",
62,18-1024-EX1,Transfer from Southeast Area Elementary School to Education General - City Wide,Transfer available funding to contingency.,22631 Southeast Area Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,063",
63,18-1024-EX1,Transfer from Dr Martin Luther King Jr College Prep HS to Education General - City Wide,Transfer available funding to contingency.,46371 Dr Martin Luther King Jr College Prep HS,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,064",
64,18-1024-EX1,Transfer from Nancy B Jefferson Alternative HS to Education General - City Wide,Transfer available funding to contingency.,30011 Nancy B Jefferson Alternative HS,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,069",
65,18-1024-EX1,Transfer from Student Support and Engagement to South Loop Elementary School,South Loop K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000000 Default Value,23751 South Loop Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,071",
66,18-1024-EX1,Transfer from Mary E McDowell Elementary School to Education General - City Wide,Transfer available funding to contingency.,26421 Mary E McDowell Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,071",
67,18-1024-EX1,Transfer from Gwendolyn Brooks College Preparatory Academy HS to Education General - City Wide,Transfer available funding to contingency.,47051 Gwendolyn Brooks College Preparatory Academy HS,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,077",
68,18-1024-EX1,Transfer from Innovation and Incubation to Innovation and Incubation,Per I&I travel,13610 Innovation and Incubation,115 General Education Fund,54105 Services: Non-technical/Laborer,267983 Research & Evaluation Support Services,000000 Default Value,13610 Innovation and Incubation,115 General Education Fund,54205 Travel Expense,251006 Ons Business Services,000000 Default Value,"$1,080",
69,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Catherine Cook School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69302 Catherine Cook School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$1,080",
70,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Francis W Parker School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69016 Francis W Parker School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$1,080",
71,18-1024-EX1,Transfer from Southside Occupational Academy High School to Education General - City Wide,Transfer available funding to contingency.,49031 Southside Occupational Academy High School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,084",
72,18-1024-EX1,Transfer from Oliver S Westcott Elementary School to Education General - City Wide,Transfer available funding to contingency.,26381 Oliver S Westcott Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,086",
73,18-1024-EX1,Transfer from Language & Cultural Education - City Wide to Acero Charter Schools - Victoria Soto,Transferring FY19 state bilingual funds,11540 Language & Cultural Education - City Wide,115 General Education Fund,54305 Tuition,410001 Payment To Other Government Units,300110 Ebf - Bilingual Programs,66137 Acero Charter Schools - Victoria Soto,115 General Education Fund,54320 Student Tuition - Charter Schools,180007 State Bilingual Instruction,300110 Ebf - Bilingual Programs,"$1,089",
74,18-1024-EX1,Transfer from Early Childhood Development - City Wide to Ferdinand Peck Elementary School,Janitorial supplies $100 per classroom.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,24871 Ferdinand Peck Elementary School,362 Early Childhood Development,53405 Commodities - Supplies,254904 Early Childhood - Med - Plant Main,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$1,100",
75,18-1024-EX1,Transfer from Citywide Student Support and Engagement to South Shore Fine Arts Academy,CSI Pupil Transportation,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19",22251 South Shore Fine Arts Academy,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,253831 Bus Svc-Field Trips-Reg,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19","$1,100",
76,18-1024-EX1,Transfer from Student Support and Engagement to William C. Goudy Technology Academy,Goudy K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000000 Default Value,23371 William C. Goudy Technology Academy,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,112",
77,18-1024-EX1,Transfer from Student Support and Engagement to James Hedges Elementary School,Hedges K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000000 Default Value,23681 James Hedges Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,112",
78,18-1024-EX1,Transfer from Kelvyn Park High School to Education General - City Wide,Transfer available funding to contingency.,46191 Kelvyn Park High School,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,114",
79,18-1024-EX1,Transfer from Marine Leadership Academy at Ames to Education General - City Wide,Transfer available funding to contingency.,41111 Marine Leadership Academy at Ames,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,117",
80,18-1024-EX1,Transfer from Capital/Operations - City Wide to Sir Miles Davis Magnet Elementary Academy,Funds Transfer From Award# 2017-427-00-26 To Project# 2019-29391-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,29391 Sir Miles Davis Magnet Elementary Academy,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,119",
81,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Lubavitch Girls High School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69039 Lubavitch Girls High School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$1,120",
82,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Akiba Jewish Day School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69343 Akiba Jewish Day School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$1,120",
83,18-1024-EX1,Transfer from Al Raby High School to Education General - City Wide,Transfer available funding to contingency.,46471 Al Raby High School,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,122",
